geonameid;name;latitude;longitude;population;countrycode
1268624;Йимы;34.73806;111.88389;82509;CN
1268667;Перник;42.6;23.03333;82467;BG
1268673;Дхар;22.59373;75.29774;82438;IN
1268680;Посуэло-де-Аларкон;40.43293;-3.81338;82428;ES
1268761;Ханси;29.10005;75.9645;82407;IN
1268775;Чимальтенанго;14.66111;-90.81944;82370;GT
1268782;Порт-Артур;38.8;121.26667;82345;CN
1268820;Мадаба;31.71667;35.8;82335;JO
1268823;Каноя;31.38333;130.85;82335;JP
1268834;Низипе;37.00972;37.79417;82308;TR
1268855;Килис;36.71611;37.115;82301;TR
1268863;Коломб;48.91882;2.25404;82300;FR
1268865;Толедо;39.8581;-4.02263;82291;ES
1268896;ПОЛОЦК,Полацак,Полацк,Полоцк,Полоцьк;55.4879;28.7856;82258;BY
1268929;ФАТСА;41.02778;37.50139;82160;TR
1268936;Абомей;7.18286;1.99119;82154;BJ
1268961;Тотиги;36.38333;139.73333;82133;JP
1269012;Кассерин;35.16758;8.83651;81987;TN
1269019;Аютия;14.35167;100.57739;81962;TH
1269027;Ла-Дорада;5.44783;-74.66311;81950;CO
1269057;Лука,Лукка;43.84357;10.50585;81862;IT
1269092;Биркенхед;53.39337;-3.01479;81805;GB
1269102;Виллинген-Швеннинген;48.06226;8.49358;81770;DE
1269126;Агбовиле;5.92801;-4.21319;81770;CI
1269135;Лухан;-34.57028;-59.105;81749;AR
1269158;Бендиго;-36.75818;144.28024;81657;AU
1269177;Мукачеве,Мукачево;48.43919;22.71779;81633;UA
1269183;Гувер;33.40539;-86.81138;81619;US
1269217;Кампана;-34.16874;-58.95914;81612;AR
1269227;Салмас;38.1973;44.7653;81606;IR
1269256;Парма;41.40477;-81.72291;81601;US
1269291;А??а,СУХУМИ,Сухум,Сухуми;43.00697;40.9893;81546;GE
1269317;Мунгён;36.59458;128.19946;81525;KR
1269321;Кадири;14.11252;78.16027;81498;IN
1269374;Юйдун;29.385;106.51944;81408;CN
1269377;Эдмон;35.65283;-97.4781;81405;US
1269379;Балхаш;46.84806;74.995;81364;KZ
1269407;Бистрица;47.13316;24.50011;81318;RO
1269413;Констанц;47.66033;9.17582;81275;DE
1269435;Уоррингтон;53.39254;-2.58024;81238;GB
1269439;Гафса;34.425;8.78417;81232;TN
1269445;Лем;-22.18556;-47.39028;81209;BR
1269477;Вормс;49.63278;8.35916;81099;DE
1269498;Шампейн;40.11642;-88.24338;81055;US
1269502;Витри-сюр-Сен;48.78716;2.40332;81001;FR
1269507;Джизре;37.32722;42.19028;80992;TR
1269515;Троя;42.60559;-83.14993;80980;US
1269545;Ливърмор;37.68187;-121.76801;80968;US
1269570;Зомба;-15.38596;35.3188;80932;MW
1269581;Натитингу;10.30416;1.37962;80892;BJ
1269633;Хаммонд;41.58337;-87.50004;80830;US
1269655;Шибата;37.95;139.33333;80793;JP
1268189;Червоноград;50.39105;24.23514;83000;UA
1269693;Идзумотсу;34.5;135.4;80772;JP
1269771;Олне су Боа;48.93814;2.49402;80615;FR
1269819;Бингол;38.88472;40.49389;80568;TR
1269843;Артемовск;48.59559;37.99987;80500;UA
1269862;Эльбистан;38.20591;37.1983;80456;TR
1269910;Тахуа;14.8888;0;80425;NE
1269920;Блумингтон;39.16532;-86.52639;80405;US
1269934;Крэнстон;41.77982;-71.43728;80387;US
1269937;Бонаб;37.3404;46.0561;80359;IR
1269993;Мбальмайо;3.51667;11;80206;CM
1270000;Паньши;42.94222;126.05611;80200;CN
1270036;Тревизо;45.66667;12.245;80144;IT
1270059;Пётркув-Трыбунальски;51.40547;19.70321;80128;PL
1270066;Ямбол;42.48333;26;80116;BG
1270072;Мейганге;6.51667;14;80100;CM
1270077;Лейквуд;33.85363;-118.13396;80048;US
1270079;Гандия;38.96667;-0.18333;80020;ES
1270099;Шигадзе;29.25;88.88333;80000;CN
1270171;Дорстен;51.66166;6.96514;79981;DE
1270237;Комитан-де-Домингес;16.24471;-92.13425;79944;MX
1270251;Зренянин,Зрењанин;45.38361;20.38194;79773;RS
1270265;Чичикастенанго;14.93333;-91.11667;79759;GT
1270271;Сиболга;0;98.7792;79714;ID
1270287;Хасково;41.94028;25.56944;79699;BG
1270370;Эрденет,Эрдэнэт,Эрдэнэт хот;49.03333;104.08333;79647;MN
1270375;Амстелвин;52.30083;4.86389;79639;NL
1270407;Текомане;18.91463;-103.87564;79579;MX
1270437;Сомбатхей;47.23088;16.62155;79534;HU
1270455;Ялта;44.50013;34.16148;79509;UA
1270522;Дрогобич,Дрогобыч;49.34991;23.50561;79406;UA
1270530;Рустака;23.39083;57.42444;79383;OM
1270603;Шоугуан;36.88;118.7375;79212;CN
1270618;Кармель;39.97837;-86.11804;79191;US
1270619;Кадоме;-18.33328;29.91534;79174;ZW
1270670;Конкорд;35.40875;-80.57951;79066;US
1270752;Пойпет;13.65611;102.5625;79000;KH
1270759;Слатина;44.43333;24.36667;78988;RO
1270820;Серро-де-Паско;-10.66748;-76.25668;78910;PE
1270824;Марбург;50.80904;8.77069;78895;DE
1270863;Расийн,Расин;42.72613;-87.78285;78860;US
1270947;Куляб,К?лоб;37.91458;69.78454;78786;TJ
1271005;Злин,Зьлін;49.22645;17.67065;78759;CZ
1271049;Чианг-Рай;19.90858;99.8325;78756;TH
1271050;Поцуоли;40.83196;14.11001;78754;IT
1271067;Сагайн;21.8787;95.97965;78739;MM
1271113;Комо;45.80998;9.08744;78680;IT
1271131;Гуалегуайчу;-33.00938;-58.51722;78676;AR
1271151;Сеута;35.88933;-5.31979;78674;ES
1271175;Умтата;-31.58893;28.78443;78663;ZA
1271212;Дондо;-19.60944;34.74306;78648;MZ
1271250;Арон;28.09962;-16.68102;78614;ES
1271413;Гуанахуато;21.01858;-101.2591;78364;MX
1271453;Карацу;33.4425;129.96972;78330;JP
1271563;Иидзука;33.63333;130.68333;78206;JP
1271644;Захла;33.84972;35.90417;78145;LB
1271662;Дает;14.1122;122.9553;78142;PH
1271670;Ва;10.06069;-2.50192;78107;GH
1271789;Обу;35;136.96667;77864;JP
1271834;Марсала;37.79664;12.43518;77784;IT
1271881;Розендаль;51.53083;4.46528;77725;NL
1271885;Брикаме;13.27136;-16.64944;77700;GM
1271900;Гейтсхед;54.96209;-1.60168;77649;GB
1271951;Сан-Бенту-ду-Сул;-26.25028;-49.37861;77597;BR
1271965;ИНОВРОЦЛАВ;52.79886;18.26388;77597;PL
1271975;Унье;41.13139;37.2825;77585;TR
1271976;Сунлин;31.1933;120.71758;77566;CN
1272022;Любин;51.40089;16.20149;77532;PL
1272025;Мехелен;51.02574;4.47762;77530;BE
1272045;Шуштэр;32.0455;48.8567;77507;IR
1269690;Кефар-Сава;32.175;34.90694;80773;IL
1272140;Вако;35.78944;139.62333;77435;JP
1272225;Сен-Лоран;45.50008;-73.66585;77391;CA
1272237;Сува;-18.14161;178.44149;77366;FJ
1272277;Десау,Дессау;51.83864;12.24555;77315;DE
1272320;Чиклана-де-ла-Фронтера;36.41915;-6.14941;77293;ES
1272513;СЕДЛЬЦЕ,Седльце;52.16772;22.29006;77185;PL
1272540;Санта-Крус-де-Бараона;18.20854;-71.10077;77160;DO
1272543;Овалье;-30.60106;-71.19901;77138;CL
1272546;Реддитч;52.3065;-1.94569;77128;GB
1272629;Эдинбург;26.30174;-98.16334;77100;US
1272640;Нью-Рошель;40.91149;-73.78235;77062;US
1272646;Миссия;26.21591;-98.32529;77058;US
1272648;Честер,Честър;53.1905;-2.89189;77040;GB
1272653;Хуньчунь;42.8675;130.35806;77028;CN
1272674;Туньси;29.71139;118.3125;77000;CN
1272694;Сарканд;45.41126;79.91545;76919;KZ
1272701;Напа;38.29714;-122.28553;76915;US
1272722;Пуэрто-Падре;21.195;-76.60278;76838;CU
1272768;Ла Рошел,Ла-Рошель;46.16667;-1.15;76810;FR
1272780;Сент-Джозеф;39.76861;-94.84663;76780;US
1272790;Пори;61.48333;21.78333;76772;FI
1272822;Пюрмеренд;52.505;4.95972;76745;NL
1272842;Шампињи сир Марн;48.81642;2.49366;76726;FR
1272861;Сент-Пьер;-21.3393;55.47811;76655;RE
1272873;Панчево;44.87083;20.64028;76654;RS
1272881;Колон;9.35917;-79.90139;76643;PA
1272892;Бенд;44.05817;-121.31531;76639;US
1272983;Арнсберге;51.38333;8.08333;76612;DE
1272985;Блумингтон;40.4842;-88.99369;76610;US
1273002;Манреса;41.72498;1.82656;76558;ES
1273083;Мбале;1.08209;34.17503;76493;UG
1273098;Райн;52.28509;7.44055;76491;DE
1273136;Осс;51.765;5.51806;76430;NL
1273181;Антиб;43.56241;7.12777;76393;FR
1273193;Лоуренс;42.70704;-71.16311;76377;US
1273265;Машвинго;-20.06373;30.82766;76290;ZW
1273309;Мидьят;37.4247;41.33934;76268;TR
1273313;Лунд;55.70584;13.19321;76263;SE
1273374;Матара;5.94851;80.53528;76254;LK
1273390;Нагаванде;34.1885;48.377;76250;IR
1273403;Тубан;-6.8976;112.0649;76242;ID
1273409;Ейвондейл;33.4356;-112.3496;76238;US
1273434;Мбабане;-26.31667;31.13333;76218;SZ
1273491;Цинцюань;30.45113;115.25593;76154;CN
1273581;Декейтер;39.84031;-88.9548;76122;US
1273628;Мельбурн;28.08363;-80.60811;76068;US
1273708;Парадшашвар;47.9126;19.97709;76000;HU
1273724;Палмерстон-Норт;-40.35636;175.61113;75996;NZ
1273751;Ратнагири;16.9932;73.29371;75986;IN
1273756;Пазарджик;42.2;24.33333;75977;BG
1273780;Макей;-21.15345;149.16554;75922;AU
1273800;Меймене;35.92139;64.78361;75900;AF
1273858;Питерборо;44.30012;-78.31623;75877;CA
1273892;Хадера;32.43645;34.91956;75854;IL
1273923;Байрамалийского;37.61852;62.16715;75797;TM
1274020;Симада;34.81667;138.18333;75781;JP
1274043;Уотерфорд;42.70225;-83.40272;75737;US
1274056;Игдир;39.92371;44.045;75721;TR
1274077;Джалал Абад,Джалал-Абад;40.93333;73;75700;KG
1274169;Бихач,Бихаћ;44.81694;15.87083;75641;BA
1274219;Батый;-7.87;112.52833;75631;ID
1274256;Пилы;53.15145;16.73782;75532;PL
1274284;Чатем;51.37891;0.52786;75509;GB
1274285;НЕЖИН,Нежин,Ніжин;51.04801;31.88688;75499;UA
1274304;Сольнок;47.18333;20;75474;HU
1274315;Ода;0;0;75463;NG
1274394;Кендалл;25.67927;-80.31727;75371;US
1274428;Чаоян;42.66223;126.0263;75347;CN
1274430;Силифке;36.37778;33.93444;75315;TR
1272084;Камбар;27.58676;68.00103;77481;PK
1274536;Кампонгчнанг;0;104.66667;75244;KH
1274640;Хоув;50.83088;-0.1672;75174;GB
1274642;Китале;1.01572;35.00622;75123;KE
1274664;Кибдо;5.69472;-76.66111;75104;CO
1274693;Меридиан;43.61211;-116.39151;75092;US
1274699;Чиполлетти;-38.93392;-67.99032;75078;AR
1274767;Дахла;23.68477;-15.95798;75000;EH
1274770;Ку-Чи;10.96667;106.46667;75000;VN
1274807;Энкарнасьон;-27.33056;-55.86667;74983;PY
1274848;Вифлеем;40.62593;-75.37046;74982;US
1274862;Медфорд;42.32652;-122.87559;74907;US
1274874;Алванд;36.3187;49.1678;74889;IR
1274896;Квидонга;31.81111;121.655;74818;CN
1274899;Кэрэн;15.77792;38.45107;74800;ER
1274914;Силопи;37.24972;42.46944;74798;TR
1274987;Тройсдорф;50.80901;7.14968;74749;DE
1275019;Янг;36.11056;115.77528;74725;CN
1275068;Мики;34.8;134.98333;74701;JP
1275097;Кашуэйра-ду-Сул;-30.03917;-52.89389;74694;BR
1275194;Эйлсбери;51.81665;-0.81458;74565;GB
1275321;Кале;50.9581;1.85205;74433;FR
1275362;Дархан;49.48667;105.92278;74300;MN
1275389;Каламазу;42.29171;-85.58723;74262;US
1275406;Шаумбург;42.03336;-88.08341;74227;US
1275462;Сосан;36.78167;126.45222;74208;KR
1275476;Велес-Малага;36.77262;-4.10045;74190;ES
1275488;Абеше;13.82916;20.8324;74188;TD
1275558;Синьминь;41.99083;122.82528;74139;CN
1275610;Маунтин Вю,Маунтин-Вью;37.38605;-122.08385;74066;US
1275646;Сьюдад-Реаль;38.98333;-3.93333;74014;ES
1275647;Умео;63.82842;20.25972;74005;SE
1275655;Инуяма;35.37995;136.94295;73995;JP
1275665;Бела;25.92104;81.99909;73992;IN
1275738;Иньямбане;-23.865;35.38333;73884;MZ
1275762;Кортрейк;50.82803;3.26487;73879;BE
1275778;Прилеп;41.34639;21.55444;73814;MK
1275812;Аламеда;37.76521;-122.24164;73812;US
1275817;Михас;36.59575;-4.63728;73787;ES
1275905;Детмольд;51.93855;8.87318;73680;DE
1275921;Виктория;5.27667;115.24167;73653;MY
1275926;Салина-Крус;16.18798;-95.19952;73648;MX
1276013;Камины;-8.73861;24.99056;73557;CD
1276014;Нанитон;52.52323;-1.46523;73555;GB
1276032;Нурабад;34.0734;47.9725;73528;IR
1276037;Бернли;53.8;-2.23333;73480;GB
1276054;Гокак;16.16901;74.82393;73478;IN
1276070;Асаба;6.20064;6.73384;73374;NG
1276084;Куки;36.06667;139.66667;73373;JP
1276100;Агуачика;8.30844;-73.6166;73360;CO
1276103;Мандъюра;-32.5269;115.7217;73356;AU
1276152;Бонао;18.93687;-70.40923;73269;DO
1276178;Белек;36.86278;31.05556;73260;TR
1276191;Пайсанду;-32.32139;-58.07556;73249;UY
1276219;Татван;38.50667;42.28167;73222;TR
1276249;Хенераль;-39.03333;-67.58333;73212;AR
1276320;Сенаи;0;103.6419;73176;MY
1276321;Сендай,Сендај;31.81667;130.3;73132;JP
1276325;Таманрассете;22.785;5.52278;73128;DZ
1276335;Кахта;37.78552;38.6237;73105;TR
1276353;Новомосковск;48.63798;35.24548;73100;UA
1276355;Жлобин,Жлобін;52.8926;30.024;73089;BY
1276370;Пейсли;55.83173;-4.43254;73074;GB
1276389;Дауса;26.89;76.33584;73034;IN
1276478;Козенца;39.30999;16.25019;72998;IT
1276495;ГАРАЧУХУР;40.39667;49.97361;72989;AZ
1276502;Руби;41.49226;2.03305;72987;ES
1276548;Тетово;42.01056;20.97139;72944;MK
1276589;Острув-Велькопольски;51.65501;17.80686;72898;PL
1276652;Джела;37.08034;14.23068;72774;IT
1276686;Фредрикстад;59.2181;0;72760;NO
1276731;Сучжоу;39.74318;98.51736;72732;CN
1276782;Карлайл;54.8951;-2.9382;72633;GB
1276810;Бали;5.88724;10.01248;72606;CM
1276815;Нижнегорский;45.44789;34.73839;72534;UA
1276832;Сканторпе;53.57905;-0.65437;72514;GB
1276901;Лонсестон;-41.43876;147.13467;72458;AU
1276988;Бакабал;-4.29167;-44.79167;72372;BR
1277022;Неукен;-33.74556;-61.96884;72340;AR
1277029;Нуадибу;20.93098;-17.03465;72337;MR
1277100;Монтепвезе;-13.12556;38.99972;72279;MZ
1277201;Сува Река;42.35861;20.825;72229;XK
1277202;Эсберг;55.46667;0;72205;DK
1277232;Лимбе;4.0242;0;72106;CM
1277263;Низва;22.93333;57.53333;72076;OM
1277264;Капас;15.33117;120.5898;72070;PH
1277318;Фуюань;46.43333;127.08333;72038;CN
1277324;Ларнака;34.91667;33.62917;72000;CY
1277333;Лейк-Чарльз;30.21309;-93.2044;71993;US
1277338;Гауда;52.01667;4.70833;71952;NL
1277362;Янсан;35.33861;129.03861;71936;KR
1277397;Ботавилль;-27.3887;26.61701;71934;ZA
1277426;Гилфорд;51.23536;-0.57427;71873;GB
1277525;Чинтамани;13.40181;78.05448;71798;IN
1277557;Заандам;52.43854;4.82643;71708;NL
1277599;Шахтерск;48.06252;38.51665;71700;UA
1277723;Дарайе;33.45834;36.23256;71596;SY
1277759;Дельгадо;13.72417;-89.17028;71594;SV
1277776;Мадхубани;26.35367;86.07169;71582;IN
1277780;Ито;34.96667;139.08333;71578;JP
1277799;Монастир;35.77799;10.82617;71546;TN
1277808;Сан-Кристован;-11.01472;-37.20639;71539;BR
1277814;Ханабад;36.6825;69.11556;71531;AF
1277844;Лоустофт;52.4752;1.75159;71479;GB
1277902;Барнсли;53.55;-1.48333;71447;GB
1277950;Чанкыры;40.59995;33.6153;71379;TR
1277970;Мардин;37.31309;40.74357;71373;TR
1278017;Парис;-26.9033;27.45727;71319;ZA
1278036;Ялова;40.65502;29.27693;71289;TR
1278052;Горад Дзюнкерк,Денкерк,Дюнкерк;51.05;2.36667;71287;FR
1278058;Чанту;42.77884;124.09545;71284;CN
1278073;Асти;44.89795;8.20684;71276;IT
1278094;Гроссето;42.77142;11.10794;71263;IT
1278124;Задар;44.11972;15.24222;71258;HR
1278139;СВЕТЛОГОРСК,Светлагорск;52.6329;29.7389;71250;BY
1278149;Павия;45.18446;9.16145;71214;IT
1278176;Сур;22.56667;59.52889;71152;OM
1278208;Тарудант;30.47028;-8.87695;71133;MA
1278228;Муйинга;-2.8451;30.3414;71076;BI
1278279;Гемлик;40.43094;29.15969;71063;TR
1278282;Фуаня;27.08917;119.64528;71053;CN
1278294;Тэнри;34.58333;135.83333;71052;JP
1278297;Бенидорм;38.53816;-0.13098;71034;ES
1278314;Целле;52.62264;10.08047;71010;DE
1278432;Альтамира;-3.20333;-52.20639;70888;BR
1278448;Кремона;45.13617;10.02797;70887;IT
1278455;Уилмингтон;39.74595;-75.54659;70851;US
1278466;Вила-Нова-де-Гайя;41.13363;-8.61742;70811;PT
1278483;Минаб;27.1467;57.0801;70790;IR
1278498;Поянху;28.99242;116.66754;70787;CN
1278539;Алитус;54.4;24;70747;LT
1278540;Первомайск;48.04433;30.85073;70746;UA
1278553;Лелистад;52.50833;5.475;70741;NL
1278580;Уокиша;43.01168;-88.23148;70718;US
1278593;Карпина;-7.85083;-35.25472;70689;BR
1278602;Голуей,Голуэй;53.27194;-9.04889;70686;IE
1278622;Эс-Сувейра,Эссуэйра;31.5125;-9.77;70634;MA
1278667;Букоба;-1.33167;31.81222;70628;TZ
1278676;Минделу;16.89014;-24.98042;70611;CV
1278688;Биумба;-1.5763;30.0675;70593;RW
1278692;Динслакена;51.56227;0;70573;DE
1276765;Личуань;30;108.85;72653;CN
1278768;Крю;53.09787;-2.44161;70455;GB
1278775;Мэнсфилд;53.13333;-1.2;70447;GB
1278827;Кастамону;41.37805;33.77528;70402;TR
1278840;Фарра;26.1948;-98.18362;70400;US
1278903;Никастро;38.98333;16.31667;70288;IT
1278931;Плезантън;37.66243;-121.87468;70285;US
1278941;Гнезно,Гнєзно;52.53481;17.58259;70269;PL
1278969;Гойя;-29.14003;-59.26256;70245;AR
1278985;Али-Байрамлы;39.93788;48.92855;70220;AZ
1279017;Фуянь;30.05333;119.95194;70183;CN
1279058;Догубаязит;39.54694;44.08417;70171;TR
1279061;Алькала-де-Гвадаира;37.33791;-5.83951;70155;ES
1279064;Джексонвилл;34.75405;-77.43024;70145;US
1279094;Лисале;2.15127;21.51672;70087;CD
1279105;Манси;40.19338;-85.38636;70085;US
1279123;Бамберг,Горад Бамберг;49.89873;10.90067;70047;DE
1279134;Аль-Халиса;33.80809;44.53344;70046;IQ
1279158;Кладно;50.14734;14.10285;70003;CZ
1279159;Мэпл-Ридж;49.21939;-122.60193;70000;CA
