geonameid;name;latitude;longitude;fclass;acode;population
1502526;КОРМИЛОВКА,Кормиловка;55.00264;74.10281;P;54;10166
490065;Советская;44.77694;41.17222;P;38;10166
1499007;Мельниково;56.55738;84.0835;P;75;10157
504915;Александровский,Прохоровка;51.03741;36.73252;P;9;10136
574307;Болшёво;55.93486;37.83002;P;47;10133
462050;ЗУБОВА ПОЛЯНА,Зубова Поляна;54.0771;42.8372;P;46;10119
1492252;ШЕРЕГЕШ,Шерегеш;52.9209;87.9869;P;29;10114
2121367;Шахтерск;49.16667;142.13333;P;64;10100
467238;Ермолино;55.19489;36.59513;P;25;10100
2122783;НОГЛИКИ,Ноглики;51.83333;143.16667;P;64;10098
1511428;АРГАЯШ,Аргаяш;55.4888;60.8767;P;13;10096
1493870;ПЫШМА,Пышма;56.95226;63.25129;P;71;10094
575343;БОЛОХОВО,Болохово;54.08378;37.82895;P;76;10084
565857;ДОБРИНКА,Добринка;52.16528;40.47306;P;43;10063
493839;Шолоховский;48.28071;41.04592;P;61;10062
467753;Ельня;54.57864;33.18373;P;69;10050
561501;ГИГАНТ,Гигант;46.50665;41.34185;P;61;10034
481542;Троицкое;46.4206;44.2591;P;24;10025
2013089;ЯРОСЛАВСКИЙ,Ярославский;44.1747;132.2173;P;59;10010
2016443;СКОВОРОДИНО,Сковородино;53.98333;123.91667;P;5;10007
515403;ОЛОНЕЦ,Олонец;60.98475;32.96976;P;28;10005
7601828;Дуброво,Ногинск-9,Стромынь;56.06681;38.50013;P;47;10000
546055;Колтуши;59.92969;30.64465;P;42;10000
541549;КРАСНЫЙ ОКТЯБРЬ,Красный Октябрь;56.11667;38.88333;P;83;9999
567280;Далаково,Долаково;43.23759;44.58964;P;19;9994
1502847;Кольцово;54.9376;83.1825;P;53;9976
2018735;НЮРБА,Нюрба;63.28417;118.33194;P;63;9972
583548;АКТЮБИНСКИЙ,Актюбинский;54.81372;52.80559;P;73;9964
464891;ЗАПАДНАЯ ДВИНА,Западная Двина;56.25901;32.07454;P;77;9962
1499668;МАЛЫШЕВА,Малышева;57.11851;61.40345;P;71;9955
2013392;ВИЛЮЙСК;63.75528;121.62472;P;63;9948
581186;АРДАТОВ,Ардатов;55.24205;43.09699;P;51;9946
555984;Ишеевка,Лаишевка;54.42789;48.26675;P;81;9944
583345;АЛЕКСАНДРОВ ГАЙ,Александров Гай;50.14704;48.57037;P;67;9919
518540;Новомышастовская;45.19909;38.58272;P;38;9916
1497210;НОВОАГАНСК,Новоаганск;61.9449;76.6625;P;32;9907
1487764;Варна;53.38194;60.97472;P;13;9906
557340;Илек;51.52709;53.38306;P;55;9898
1500207;Лузино;54.94811;73.03531;P;54;9897
496564;Асламбековское,Асланбек,Михайловская,Серноводск,Серноводское,Энахишка;43.31172;45.15939;P;19;9882
504294;ПУЧЕЖ,Пучеж;56.97878;43.16762;P;21;9881
576663;Бессоновка;53.30968;45.04069;P;57;9880
557390;Икряное;46.09323;47.73078;P;7;9880
547831;Кизнер;56.27489;51.508;P;80;9847
496957;СЕРАФИМОВИЧ,Серафимович;49.5786;42.736;P;84;9847
536111;ЛЕНИНСКИЙ,Ленинский;54.28768;37.45926;P;76;9834
512817;ПАНКОВКА,Панковка;58.50004;31.1999;P;52;9828
546606;Кокошкино;55.59769;37.1695;P;47;9818
559475;Городовиковск;46.08785;41.93353;P;24;9809
1506254;ГОРНЫЙ,Горный;55.1153;83.9059;P;53;9808
2012655;ЗАРЕЧНЫЙ;51.85139;107.51445;P;11;9806
831140;Звездный;57.7325;56.31472;P;90;9800
2012702;ЗАЛАРИ,Залари;53.5584;102.5065;P;20;9781
527370;Месягутово;55.53028;58.25278;P;8;9780
502010;РЕВДА,Ревда;67.9371;34.56149;P;49;9780
2017824;ПОКРОВСК,Покровск;61.47806;129.12722;P;63;9763
570455;Буздяк;54.58333;54.55;P;8;9752
582775;АЛЕКСЕЕВСКОЕ,Алексеевское;55.30706;50.11353;P;73;9738
541116;Крестцы;58.2452;32.51648;P;52;9737
513329;ОЗИНКИ,Старые Озинки;51.1786;49.6769;P;67;9733
1487784;ВАРГАШИ;55.35556;65.84667;P;40;9728
561670;Благодатное,Гехи,Гихи,ГихтІа,ГихтІе;43.16354;45.47238;P;12;9714
495562;ШАТКИ,Шатки;55.18874;44.12486;P;51;9712
6697077;Киевский;55.43642;36.89827;P;;9700
1500036;МАКУШИНО,Макушино;55.21028;67.24417;P;40;9682
519630;НОВАЯ ЛАДОГА,Новая Ладога;60.10246;32.30191;P;42;9680
1512218;АБАН,Абан;56.6787;96.0658;P;91;9670
511291;ПЕРЕВОЛОЦКИЙ,Переволотский;51.87633;54.19378;P;55;9667
578842;БАШМАКОВО,Башмаково;53.21329;43.0342;P;57;9654
517992;НОВОСЕМЕЙКИНО,Новосемейкино;53.37056;50.35428;P;65;9646
501349;РОМОДАНОВО,Ромоданово;54.42753;45.32962;P;46;9646
462313;Знаменка,Знаменское,Мундар-Юрт;43.67898;45.12867;P;12;9641
500667;РУДНЯ,Рудня;54.94698;31.0934;P;69;9615
522803;НЕКРАСОВСКИЙ,Некрасовский;56.06667;37.5;P;47;9613
565885;ДНО,Дно;57.82772;29.96368;P;60;9607
566868;ДЕДОВИЧИ,Дедовичи;57.55166;29.95018;P;60;9606
509124;Пластуновская;45.29556;39.26671;P;38;9604
495000;Сарапан,Шелковская,Шелковски;43.50804;46.34016;P;12;9602
2055815;Куанда;56.31611;116.08056;P;93;9601
523382;НАРЫШКИНО,Нарышкино;52.96778;35.72677;P;56;9600
473535;Виноградово;56.93333;37.55;P;47;9600
1496142;ОМУТИНСКИЙ,Омутинский,Омутинское;56.47453;67.67087;P;78;9595
1491267;Сосьва;59.17662;61.85579;P;71;9595
498538;Сармаково;43.74556;43.20028;P;22;9588
1509902;БОГАНДИНСКИЙ,Богандинский,Богандинское;56.89375;65.89378;P;78;9586
491171;Соколово-Кундрюченский;47.83536;39.94711;P;61;9585
1510041;БИРЮСИНСК,Бирюсинск;55.9634;97.8235;P;20;9583
566456;ДЕРГАЧИ,Дергачи;51.2328;48.7659;P;67;9570
525262;МОРКИ,Морки;56.43028;48.99472;P;45;9568
538046;КУЕДА,Куеда;56.4311;55.58861;P;90;9565
527220;МГА,Мга;59.75;31.06667;P;42;9565
1497397;Нижняя Пойма;56.1643;97.2065;P;91;9560
2026708;Бичура;50.58806;107.60222;P;11;9559
565407;ДОМБАРОВСКИЙ,Домбаровский;50.7587;59.5386;P;55;9556
465174;ЗАЛУКОКОАЖЕ;43.90389;43.21556;P;22;9554
1505965;ИГРИМ,Игрим;63.1906;64.4162;P;32;9545
1493623;Родино;52.5;80.25;P;4;9537
463144;ЖЕШАРТ;62.07314;49.57335;P;34;9534
579728;Бакалы;55.17889;53.80278;P;8;9532
516454;Обливская;48.53616;42.50138;P;61;9528
1498887;Миасское;55.2784;61.8905;P;13;9524
866054;Радужный;59.48333;49.65;P;33;9514
472490;ВОЛОДАРСКИЙ,Володарский;46.40134;48.54093;P;7;9509
1538640;Свободный;58.03972;60.39611;P;71;9508
476372;Ватутинки;55.4965;37.32988;P;47;9502
570003;ЧАМЗИНКА,Чамзинка;54.40188;45.78387;P;46;9500
1485339;Завьялово;52.83805;80.9197;P;4;9500
473910;ВЕТЛУГА,Ветлуга;57.85574;45.78102;P;51;9497
581187;АРДАТОВ,Ардатов;54.84767;46.23878;P;46;9478
2022064;КИРОВСКИЙ,Кировский;45.09167;133.51361;P;59;9467
479535;Половинка,УГЛЕУРАЛЬСКИЙ,Углеуральский;58.9443;57.5937;P;90;9451
553766;Каменка;51.3223;42.7678;P;86;9450
531979;МАКСАТИХА,Максатиха;57.79695;35.88254;P;77;9441
1491633;Смоленское;52.30447;85.0785;P;4;9431
484670;Тамань;45.2117;36.71609;P;38;9417
485817;Суземка;52.31834;34.07899;P;10;9394
475157;Верхние Ачалуки,Верхные Ачалуки;43.34694;44.6975;P;19;9393
2018925;НОВОКРУЧИНИНСКИЙ,Новокручининский;51.7836;113.77591;P;93;9391
467104;Ершово;55.76911;36.85929;P;47;9367
1492149;ШИРА,Шира;54.49111;89.95306;P;31;9358
475438;Верхнеяркеево;55.45046;54.31455;P;8;9357
1488414;УРЕНГОЙ;65.9655;78.36929;P;87;9355
527578;МЕНДЕЛЕЕВСКИЙ,Менделеевский;54.13745;37.58742;P;76;9350
461720;Костерево;55.9299;39.61438;P;83;9349
501296;РОЩИНО;60.25191;29.6085;P;42;9346
558707;Григорополисская;45.29722;41.05667;P;70;9310
508606;ПОЧИНОК,Починок;54.40685;32.44067;P;69;9310
473998;Вешенская;49.63033;41.7334;P;61;9303
1489398;ТОПЧИХА,Топчиха;52.8192;83.1185;P;4;9301
2020013;Михайловка;43.9346;132.0132;P;59;9300
559740;Горнятский,Горняцкий;48.29147;40.9575;P;61;9292
561549;Гермачиг,Гермачик,Герменчук,Гермчига,Мостовое;43.1857;45.921;P;12;9285
575521;Богородское;56.55;37.88333;P;47;9275
1499428;Мамонтово;52.7055;81.6244;P;4;9275
1489554;ТИСУЛЬ;55.76173;88.31228;P;29;9249
1508501;ЧАДАН,Чадан;51.28333;91.58333;P;79;9246
511287;ПЕРЕВОЗ,Перевоз;55.59613;44.54461;P;51;9228
542776;КРАСН.ГОРБАТКА,Красная Горбатка;55.8703;41.7641;P;83;9225
582105;АНДРЕАПОЛЬ,Андреаполь;56.65134;32.2664;P;77;9209
1503153;Ключи;52.26667;79.16667;P;4;9205
551729;Катар-Юрт,Катыр-Юрт,Котар-Юрт,Котарин-Юрт;43.17007;45.37114;P;12;9202
479140;УЛЬЯНОВКА;59.63944;30.76472;P;42;9197
507612;Покойное;44.80972;44.25167;P;70;9175
570298;Быково;55.63614;38.08027;P;47;9159
2019388;Некрасовка;48.3507;135.231;P;30;9159
556511;Имени Свердлова,имени Свердлова;59.79611;30.66583;P;42;9151
2120048;Усть-Нера;64.56667;143.2;P;63;9148
482123;ТОРБЕЕВО;54.07972;43.24732;P;46;9138
563471;ЭНЕРГЕТИК,Энергетик;51.7445;58.7934;P;55;9136
488946;СТАРИЦА,Старица;56.50752;34.93544;P;77;9134
571987;Борское;53.03333;51.71667;P;65;9119
557628;ИБРЕСИ,Ибреси;55.3011;47.038;P;16;9113
2017658;ПРЕОБРАЖЕНИЕ,Преображение;42.90194;133.90639;P;59;9113
1539210;Пурпе;64.48028;76.68972;P;87;9099
1493224;САЛАИР,Салаир;54.2312;85.7972;P;29;9096
797213;Первомайское;43.91904;46.71019;P;17;9073
542335;Красногвардейское;45.1278;39.57246;P;1;9071
2027373;АТАМАНОВКА,Атамановка,Атаманская;51.93333;113.63333;P;93;9053
522871;НЕКЛЮДОВО,Неклюдово;56.41421;43.97721;P;51;9052
517111;Новые Ляды;58.0552;56.6104;P;90;9050
2015179;ТОММОТ;58.95639;126.2925;P;63;9034
517921;Новосокольники;56.34634;30.15778;P;60;9029
481275;Трудобеликовский;45.26853;38.15376;P;38;9013
1508177;Черёмушки;52.83556;91.39444;P;31;9011
1501803;Криводановка;55.0881;82.6551;P;53;9006
506612;ПОНТОННЫЙ,Понтонный;59.78667;30.61528;P;66;9001
559252;Гостагаевская;45.02284;37.50511;P;38;9000
530972;МАЛМЫЖ,Малмыж;56.5205;50.6818;P;33;8990
1490501;СВЕТЛЫЙ,Светлый;50.81833;60.85194;P;55;8976
545736;КОМСОМОЛЬСК,Комсомольск;57.02913;40.37266;P;21;8975
529679;МАМЕДКАЛА,Мамедкала;42.16773;48.11988;P;17;8965
570868;Бураево;55.84069;55.40834;P;8;8963
535417;ЛЕВ ТОЛСТОЙ,Лев Толстой;53.21344;39.44604;P;43;8955
496879;Серебряные Пруды;54.46923;38.72095;P;47;8953
867006;Поволжский;53.5854;49.7629;P;65;8952
1510377;Белый Яр,Белый-Яр;53.60389;91.39028;P;31;8951
484396;ТАРАСОВСКИЙ,Тарасовский;48.72727;40.36267;P;61;8949
473522;Винсады;44.08083;42.96528;P;70;8949
464130;ЗАВОДСКОЙ,Масаловка;48.40372;40.26064;P;61;8948
821801;Дубовка;53.95223;38.06276;P;76;8946
2021954;Князе-Волконское;48.4664;135.4543;P;30;8936
579496;БАЛАКИРЕВО,Балакирево;56.50588;38.84324;P;83;8932
501716;Родниковская;44.76444;40.66556;P;38;8925
583674;Аксай;43.37254;46.44497;P;17;8924
1508458;ЧАНЫ,Чаны;55.31205;76.76468;P;53;8923
501265;РОСЛЯКОВО,Росляково;69.04303;33.19906;P;49;8921
496561;СЕРНУР,Сернур;56.93333;49.15361;P;45;8921
462357;ЗНАМЕНКА;52.4167;41.43108;P;72;8915
1485904;Ермаковское;53.27545;92.40021;P;91;8910
533541;ЛУХОВКА,Луховка;54.14844;45.25728;P;46;8892
582491;Іалхан-Юрт,Айвазовское,Алхан-Юрт,Ермоловская;43.23179;45.57228;P;12;8879
535229;ЛИМАН,Лиман;45.78457;47.22405;P;7;8858
1493722;Ребриха;53.07333;82.34083;P;4;8858
556318;ИНСАР,Инсар;53.86531;44.37382;P;46;8837
474059;Веселый;47.09338;40.7422;P;61;8820
529638;Мамонтовка;55.98083;37.81972;P;47;8817
2018571;Олекминск,Олёкминск;60.37361;120.42639;P;63;8813
563306;Фастовецкая;45.91889;40.15889;P;38;8806
517577;Новое Девяткино;60.07269;30.47837;P;42;8802
578045;БЕЛИНСКИЙ,Белинский;52.96474;43.41647;P;57;8800
504806;ПРОЛЕТАРСКИЙ,Пролетарский;50.79139;35.77306;P;9;8786
517725;Нововеличковская;45.27781;38.84364;P;38;8774
517191;Дехьа АтагІа,Жима АтагІа,Майский,Майское,Новые Атаги;43.13528;45.77306;P;12;8760
475196;ВЕРХ.БАСКУНЧАК,Верхний Баскунчак;48.22564;46.7217;P;7;8745
518209;Новоселитское,Новоселицкое;44.75083;43.43694;P;70;8723
1494309;Потанино;55.1786;61.6222;P;13;8717
1498633;МИШКИНО,Мишкино;55.33889;63.9175;P;40;8712
472961;Юца;43.95639;43.01278;P;70;8702
819827;Развилка;55.59209;37.74085;P;47;8701
535741;ЛЕСНОЙ,Лесной;56.06667;37.91667;P;47;8689
489741;Спасск-Рязанский;54.404;40.3762;P;62;8655
1486164;Еланский;56.8419;62.5014;P;71;8653
570990;БОЛГАР,Болгар;54.95;49.06667;P;73;8640
2015913;Сунтар;62.14444;117.63194;P;63;8639
513309;Пачелма;53.24426;43.35205;P;57;8620
537598;Кузоватово;53.54681;47.68659;P;81;8607
483696;Темиргоевская;45.11414;40.28027;P;38;8588
498956;САМОЙЛОВКА,Самойловка;51.184;43.7081;P;67;8584
1504382;КАРГАСОК;59.05556;80.85722;P;75;8572
569132;Чермен;43.14861;44.70694;P;68;8550
523206;Наурская,Наурско-Мекенская,Невр-ГІала,Невре,Новр-ГІала;43.65075;45.31172;P;12;8550
2018964;НОВОБУРЕЙСКИЙ,Новобурейский;49.798;129.8774;P;5;8550
547841;Кизляр;43.70378;44.5944;P;68;8544
511264;Переясловская;45.84121;39.02379;P;38;8542
487110;Струги-Красные;58.26754;29.11137;P;60;8518
502542;Раевская;44.83571;37.55576;P;38;8518
566751;Демидов;55.27063;31.51498;P;69;8516
485280;СЫЧЕВКА;55.82515;34.27362;P;69;8510
1487219;ВЕРХОТУРЬЕ;58.86271;60.80536;P;71;8500
521773;Никольск;59.53532;45.45743;P;85;8487
1490058;Тасеево;57.21457;94.89393;P;91;8479
546579;КОКСОВЫЙ,Коксовый;48.20058;40.65089;P;61;8458
1497497;НИЖ.ИНГАШ,Нижний Ингаш;56.2003;96.5373;P;91;8458
568785;ЧЕРНОМОРСКИЙ,Черноморский;44.85056;38.49361;P;38;8454
537147;ЛАХДЕНПОХЬЯ,Лахденпохья;61.51981;30.19917;P;28;8448
1489499;ТОГУР,Тогур;58.3631;82.8265;P;75;8442
501579;Роговская;45.73117;38.7396;P;38;8435
564487;ДУБРОВКА,Дубровка;53.6907;33.5071;P;10;8427
523715;Надежда;44.1;44.6;P;70;8426
577856;БЕЛОУСОВО,Белоусово;55.095;36.6732;P;25;8421
525585;МОЛОЧНОЕ,Молочное;59.29166;39.67868;P;85;8421
2019892;МОГОЙТУЙ,Могойтуй;51.28333;114.91667;P;93;8420
481548;ТРОИЦКО ПЕЧОРСК;62.70836;56.19643;P;34;8414
1500426;ЛОБВА,Лобва;59.18538;60.51846;P;71;8403
550785;Орлов;58.53946;48.89173;P;33;8400
582001;Андреевка;55.98028;37.135;P;47;8395
2024800;Дунай;42.8835;132.3361;P;59;8394
524681;Мраково;52.71611;56.62444;P;8;8394
495893;ШАМХАЛ,Шамхал;43.05958;47.33732;P;17;8375
545982;КОЛЫШЛЕЙ,Колышлей;52.7005;44.5367;P;57;8371
2020095;МЕГЕТ,Мегет;52.415;104.04944;P;20;8370
527217;МГЛИН,Мглин;53.05907;32.84753;P;10;8368
2015455;ТАВРИЧАНКА,Тавричанка;43.3304;131.8591;P;59;8352
559643;ГОРОДИЩЕ,Городище;53.2775;45.7017;P;57;8334
554077;Гал-ГІала,Галне,Калиновская,Калиновски,Калиновское;43.57383;45.5209;P;12;8305
548781;Кидекша;56.42382;40.52146;P;83;8301
520642;Нижние Вязовые;55.79877;48.52476;P;73;8290
1493004;САРГАТСКОЕ,Саргатское;55.61006;73.49716;P;54;8285
557140;Ильинский;55.61902;38.11818;P;47;8284
489062;Старая Станица;48.33633;40.29588;P;61;8284
486413;СУКСУН,Суксун;57.1431;57.3949;P;90;8284
579132;Барда;56.9287;55.5962;P;90;8279
489393;Средняя Елюзань;53.0241;45.9529;P;57;8279
474916;Верхний Мамон;50.1635;40.3832;P;86;8278
532895;Лямбирь;54.28172;45.12494;P;46;8274
570315;БЫКОВО,Быково;49.76618;45.38866;P;84;8268
512570;ПАРФИНО,Парфино;57.97306;31.64806;P;52;8254
483684;ТЕМНИКОВ;54.63023;43.21483;P;46;8252
581128;Аргудан;43.42139;43.91583;P;22;8250
2018498;ОЛОВЯННАЯ,Оловянная;50.95;115.56667;P;93;8247
1510370;БЕЛЫЙ-ЯР,Белый Яр;58.44472;85.0425;P;75;8245
567859;Чонтаул;43.30481;46.85967;P;17;8241
548478;Кириллов;59.86299;38.38128;P;85;8235
533284;ЛУНИНО,Лунино;53.59176;45.22709;P;57;8214
473943;Весьегонск;58.66398;37.2604;P;77;8200
1486525;ЯГУНОВСКИЙ,Ягуновский;55.2828;85.978;P;29;8199
1512210;АБАТСКИЙ,Абатское;56.28748;70.45553;P;78;8195
542333;Красногвардейское;50.6492;38.4036;P;9;8183
